year,scheme,title
2025,PKMRSH,Titening Mangsa: Strategi Pelestarian Kearifan Lokal Pranata Mangsa untuk Mitigasi Perubahan Iklim oleh Nelayan dan Petani DIY pada Era Modernisasi
2025,PKMRSH,Trilogi Makna Lahan: Leapfrog dan Dilema Kedaulatan Pangan dalam Hegemoni Perkembangan Kota di Daerah Istimewa Yogyakarta Berdasarkan Perspektif Sosiospasial
2025,PKMVGK,NOTOBATES (Non-Fungible Token-Based Certificate) : Inovasi Digital Penyelesaian Sengketa Pertanahan Berbasis Blockchain dengan Integrasi Multisig Wallet dan Smart Contract
2025,PKMVGK,Recycle Carbon to Methanol: Sebuah Pendekatan Inovatif untuk Meningkatkan Penyerapan Karbon sebagai Mitigasi Perubahan Iklim dan Pengembangan Industri Berkelanjutan
2025,PKMVGK,Sustainable Integrated Kitchen System (SIKE): Pemantauan Berbasis AI untuk Optimalisasi Makan Bergizi Gratis serta Pengimplementasian Limbah Makanan Menjadi Energi Terbarukan
2025,PKMK,AgriNose: Rancang Bangun Prototipe Deteksi Awal Serangan Hama Berbasis Sensor VOC (Volatile Organic Compounds) dan IoT untuk Mencegah Gagal Panen
2025,PKMPM,Ingoni Play Box sebagai Inovasi Edukasi Pencegahan Kekerasan Seksual Berbasis Gamification of Learning pada Anak Tunagrahita di SLBN 2 Kendari
2025,PKMRE,Biofabrikasi Nanopartikel ZnO dengan Capping Agent Ekstrak Hidroalkohol Rimpang Zingiber zerumbet Kaya Antioksidan Sebagai Alternatif Terapi Diabetes Melitus Tipe 2
2025,PKMRE,Eksplorasi Potensi Antidiabetes Kombinasi Ekstrak Refluks Cucurbita moschata dan Mimosa pudica L. terhadap parameter glikemik pada model mencit diabetik
2025,PKMRE,Inovasi C-dot Terdoping Nitrogen dari Ekstrak Jeringau (Acorus calamus L.) untuk Deteksi Kanker Kolon Kolorektal Berbasis Bioimaging
2025,PKMRE,Inovasi Film Plasmonik Terinsensi Nanopartikel Perak Termediasi Ekstrak Kulit Buah Naga Untuk Deteksi Logam Merkuri Dalam Produk Skincare Secara Spektrofotometri
2025,PKMRE,Inovasi Hidrogel Berbahan Aktif Kombinasi Ekstrak Buah Okra (Abelmoschus esculentus) dan Kemangi (Ocimum basilicum) sebagai Alternatif Terapi Penyembuhan Ulkus Diabetikum
2025,PKMRE,Inovasi Mikrokristalin Selulosa dari Tongkol Jagung Pulut (Zea mays ceratina) Asal Sulawesi Tenggara untuk Kemandirian Bahan Baku Eksipien Sediaan Tablet
2025,PKMRE,Inovasi Produksi Green Hydrogen Menggunakan Fotoelektrokatalis Karbon-MgO Termediasi Ekstrak Kulit Buah Naga untuk Fuel Cell Penghantar Proton
2025,PKMRE,POTENSI ANTIKANKER FRAKSI ETIL ASETAT CHROMOLAENA ODORATA TERHADAP SEL KANKER KOLON: KAJIAN IN VITRO DAN IN VIVO
2025,PKMRE,Produksi Biofuel dari Crude Bio-Oil Tempurung Kelapa Melalui Esterifikasi Hasil Pirolisis Menggunakan Katalis K2CO3-Talk-ZnO
2025,PKMK,"Adama’ Feed: Inovasi Pakan Alternatif dengan Pemanfaatan Ampas Tahu, Dedak Jagung, dan Maggot BSF Berbasis Teknologi Enzimatis untuk Ikan Nila"
2025,PKMK,Biosa Patch: Inovasi Patch Bioselulosa dari Air Kelapa dengan Fortifikasi Ekstrak Etanol Daun Rambusa untuk Mempercepat Penyembuhan Luka
2025,PKMK,"E-Balegrow: Penumbuh Pakan Alami Multinutrient untuk Tambak Ikan Bandeng melalui Bio-Conversion Technology dari Limbah Bittern, Kotoran Ayam dan Kotoran Sapi"
2025,PKMK,Ecobuzz Spray: Solusi Mengatasi Musca Domestica dengan Pemanfaatan Ekstrak Kulit Pisang dan Citronella
2025,PKMK,GELLO: Rekayasa Gel Pakan Alternatif melalui Pemanfaatan Limbah Kerabang Telur dan Ubi Ungu sebagai Makronutrisi Sinergis bagi Hewan Ternak
2025,PKMK,LimeProtect: Pemanfaatan Limbah Kulit Jeruk Nipis dan Daun Sereh sebagai Disinfektan Pembasmi Bakteri Escherichia coli pada Kandang Ayam
2025,PKMK,Namelo: Mosquito Patch Kombinasi Ekstrak Kulit Jeruk Nipis dan Serai Wangi sebagai Smart Health Innovation dalam Pengendalian Vektor Demam Berdarah
2025,PKMK,PAWRE: Sampo Kucing Berbahan Dasar Daun Pare dan Minyak Kelapa untuk Mencegah Infeksi Jamur Microsporum canis dan Pinjal Ctenocephalides felis
2025,PKMK,Zitronix: Inovasi Produk Anti Nyamuk Alami dari Limbah Biji Pepaya dan Jeruk Nipis sebagai Solusi Reppelent Ramah Lingkungan
2025,PKMK,Conversion of Litter Degradation (CLEAN): Inovasi Pengurai Sampah Plastik Berbasis Microbial Fuel Cell sebagai Solusi Mengurangi Pencemaran Plastik di Laut
2025,PKMK,"Smart Dental Laser Scaler Multifunction Berbasis Computer Vision: Solusi Scaling Masa Depan Tanpa Rasa Cemas, Takut, dan Ngilu pada Pasien"
2025,PKMK,Thermo-Power: Konversi Energi Listrik Menggunakan Thermoelectric Generator pada Jaket sebagai Solusi Pencegahan Hipotermia dan Kebutuhan Listrik Pendaki
2025,PKMPI,Aero-SCF (Aerodynamic and Safe Fish Fresh Commercial Facilities): Tranformasi Fasilitas Niaga Pagandeng Berbasis Termoelektrik dengan Sistem Kontrol PID
2025,PKMPI,Smartfarming: Kumbung Jamur Tiram Berbasis Sistem Fuzzy Logic Terintegrasi Internet of Things (IoT) Guna Mendukung Pertanian yang Berkelanjutan
2025,PKMPM,Artistry Inclusion: Penguatan Keterampilan Handicraft Berbasis PERMA dalam Membangun Kreativitas dan Kemandirian Individu Pasca Gangguan Mental di RSKD Dadi Makassar
2025,PKMPM,Brightspire Future: Mengasah Basic Skills dan Mengoptimalkan Potensi Lokal Anak Putus Sekolah untuk Mendukung Future-Ready Changemakers Menuju Era Visionary
2025,PKMPM,Commuter Family Fighter: Pemberdayaan Istri Nelayan Desa Kanaeng melalui Sentra Edukasi Berbasis Psycho-Economic Empowerment Guna Mewujudkan Kesejahteraan Keluarga
2025,PKMPM,Deafnity: Penerapan Game-Based Learning dan Hidroponik Eco-Friendly Guna Meningkatkan Kualitas Hidup dan Entrepreneurial Knowledge Siswa Tunarungu di SLBN 2 Makassar
2025,PKMPM,Fatherhood Package: Transformasi Peran Ayah pada Narapidana melalui Media Audio-Visual Berbasis Constructivism Concept Guna Meningkatkan Kualitas Parenting Pasca-Tahanan
2025,PKMPM,From Ground to Heart: Menyemai Harapan melalui Lavender Urban Farming dan Program Kesehatan Mental Lansia
2025,PKMPM,Harmoni Pulih: Peningkatan Self-Confidence dan Self-Development sebagai Upaya Reintegrasi Sosial pada Mantan Pasien RSKD Dadi di Rumah Pulih
2025,PKMPM,High Five Victory: Perwujudan Emansipasi pada Mantan Pekerja Seks Perempuan sebagai Transformasi Diri Menuju Ingenuity dan Holistic Wellbeing
2025,PKMPM,Passompe: Revitalisasi Psikososial Perempuan Purna Migran Bulukumba melalui Pemanfaatan Digital Creative dan Entrepreneur Awareness Berbasis Community Empowerment
2025,PKMPM,Peduli (Pengembangan Dukungan dan Resiliensi Diri): Pencegahan Kekerasan Seksual melalui Metode Emotional Demonstration pada Anak Tunanetra di SLB-A YAPTI Makassar
2025,PKMPM,Prabhu Shakti Program: Penguatan Soft Skill dan Improving Creativity Warga Binaan Perempuan melalui Principle of Cognitive Learning untuk Meningkatkan Empowered
2025,PKMPM,Rise of Heroes: Penguatan Self-Efficacy dan Entrepreneurial Skill untuk Meningkatkan Kemandirian Ekonomi Perempuan Pejuang HIV/AIDS di YPKDS Sulawesi Selatan
2025,PKMPM,Ruang Kreasi Lansia: Implementasi Program Art and Craft Berbasis Active Ageing untuk Optimalisasi Kualitas Hidup Lansia di Panti Werdha Theodora
2025,PKMPM,StimuLUKIS: Pemanfaatan Terapi Seni sebagai Upaya Menstimulasi Sensorik-Motorik untuk Mengurangi Impulsivitas dan Defisit Atensi pada Anak Autis
2025,PKMPM,Surat Kecil untuk Tuhan: Membangun Emotional Well-Being Berbasis Social and Emotional Learning serta Entrepreneurial Self-Efficacy pada Anak-Anak Kompleks Kusta
2025,PKMPM,Walking the Path of Hope: Pendekatan Possible Selves sebagai Strategi Transformasi Diri pada Anak Binaan di LPKA Kelas II Maros
2025,PKMRE,Bioinovasi Floating Beads Syrup: Optimalisasi Mikropartikel Ekstrak Daun Kelor (Moringa oleifera) sebagai Terapi Stunting pada Balita
2025,PKMRE,Clomiphene Citrate Nanoparticle Terinkorporasi Ion-triggered In-situ Gel melalui Rute Intranasal sebagai Strategi Inovatif Pencegahan Infertilitas Wanita Penderita Polycystic Ovary Syndrome
2025,PKMRE,Efektivitas Kombinasi Allicin dengan Obat Anti Tuberkulosis melalui Targeted-killing dalam Pengobatan Tuberkulosis Sensitif Obat Sediaan Nanoparticle Lipid Carrier Mannose Inhalation
2025,PKMRE,Eksplorasi SIRT1 sebagai Target Molekuler Camellia sinensis dalam Terapi Alcohol Use Disorder Menggunakan Platform In Vivo Drosophila melanogaster
2025,PKMRE,Fetus Transfer Inhibitor: Penghantaran Dolutegravir Terinkomporasi Micelle Polimeric untuk Pencegahan Transfer Human Immunodeficiency Virus Perinatal dan Paparan Obat pada Janin
2025,PKMRE,Free Radical Scavenging Nanoparticles dalam Separable Effervescent Microprojection Arrays sebagai Inovasi Penghantaran Canagliflozin Berbasis Modulasi Oksidatif Terapi Diabetic Kidney Disease
2025,PKMRE,Inkorporasi Pyrazinamide Mikropartikel Mukoadhesif Dry Powder Inhaler untuk Meminimalisir Hepatotoksitas akibat Drug Excretion in Breast Milk pada Ibu Penderita Tuberculosis
2025,PKMRE,Inovasi Patch Transdermal 2-in-1 Berbasis Nanopartikel Emas dan Nanopartikel Bauhinia purpurea L. sebagai Terapi dan Diagnostik (Nanotheranosthics) Selektif Kanker Payudara
2025,PKMRE,"Inovasi Pengembangan Omega-3, Omega-6, dan MCT dalam Satu Struktur Trigliserida Termodifikasi secara Enzimatik untuk Menunjang Ketersediaan Asam Lemak Esensial"
2025,PKMRE,Inovasi Smart Delivery Fast-Dissolving Sublingual Film Microparticle Charantin Glucose-Response Ekstrak Buah Pare untuk Meningkatkan Efektivitas Terapi Diabetes Melitus Tipe 2
2025,PKMRE,Inovasi Smart Hydrogels Nanoparticle Ekstrak Biji Anggur Merah Berbasis Polimer Kitosan Kulit Udang Windu Sebagai Perawatan Periodontitis Maternal
2025,PKMRE,Inovasi Suppository Drug Kombinasi Kunyit (Curcuma longa) dan Biji Pepaya (Carica papaya L.) sebagai Eco-friendly Contraceptive pada Kucing Betina
2025,PKMRE,In-Situ Nanoemulgel Termosensitif dari Allicin Allium sativum dan β-karoten Pandanus conoideus sebagai Fungal Cell Wall-Penetrating pada Oral Candidiasis ODHA
2025,PKMRE,Modulasi Jalur Dopaminergik dan GABAergik oleh Limonene dari Citrus sinensis sebagai Terapi Potensial ADHD Berbasis Organisme Model Drosophila melanogaster
2025,PKMRE,Nanohidrogel Termoresponsif Kombinasi Kolagen Ikan Patin (Pangasius sp.) dan Ekstrak Daun Jambu Biji (Psidium guajava) sebagai Inovasi Pengobatan Alveolar Osteitis
2025,PKMRE,Optimasi Artificial Screening Berbasis Rapid Generation Advance dan Image-Based Plant Phenotyping pada Padi Mutan M2 terhadap Cekaman Salinitas dan Kekeringan
2025,PKMRE,Potensi Neuroprotektif Ion Responsive In Situ Gel Loaded Nanostructured Lipid Carriers (NLCs) α-tokoferol Pandanus conoideus sebagai Alternatif Pengobatan Alzheimer
2025,PKMRE,Rifampicin-Loaded Hyaluronic Acid Surface-Modified Nanostructure Lipid Carrier sebagai Inovasi Penghantaran Terarah ke Makrofag dalam Pengobatan Tuberkulosis Limfadenitis
2025,PKMRE,Smart Delivery System Berbasis Gel In-Situ Termosensitif dan Nanopolimer untuk Penghantaran Selektif Asam Galat Ekstrak Daun Kelor sebagai Neuroprotektif Parkinson
2025,PKMRE,Smart Osteoclasts-Targeted Nanoparticle Berbasis Dissolving Microstructured sebagai Penghantaran Raloxifene Hydrochloride dalam Terapi Osteoporosis Pasca Menopause pada Wanita
2025,PKMRE,Smart pH-Responsive Mucoadhesive Hydrogel: Optimalisasi Sistem Penghantaran Senyawa Eugenol Ekstrak Cengkeh Berbasis Kitosan-Alginat sebagai Terapi Inovatif Cervical Cancer
2025,PKMRE,Strategi Lung-Directed Therapeutic Approach melalui Kombinasi Kuersetin dan Obat Anti Tuberkulosis Lini Pertama untuk Pencegahan Resistensi dalam Terapi Tuberkulosis
2025,PKMRE,Swellable Intestinal Microarray Capsule sebagai Inovasi Penghantaran Ferrous Sulfate dalam Mengurangi Angka Kematian Ibu dan Anak Akibat Anemia Defisiensi Besi
2025,PKMRE,Tebas Skizofrenia: Terobosan Baru Sistem Nanocarrier Sustained Release Nanoparticle Terakselerasi Separable Nasal Microneedle sebagai Peningkat Selektivitas Penghantaran Risperidone Menuju Otak
2025,PKMRE,Transdermal Patch Berbasis Nanoparticle Ekstrak Kulit Bawang Merah (Allium cepa)-Lysozyme: Kidney-Targeted Drug Delivery sebagai Terapi Alternatif Renovascular Hypertension
2025,PKMRE,Transformasi Terapi Systemic Inflamatory Response Syndrome: Bacterially sensitive Nanoparticle dalam Transdermal Patch sebagai Peningkat Efektivitas dan Selektivitas Klindamisin
2025,PKMRSH,AI-Ware: Pengembangan Modul Mindfulness Based-Interventions untuk Meningkatkan Learning Motivation sebagai Upaya Menghadapi Dependency on AI Mahasiswa di Kota Makassar
2025,PKMRSH,Decoding Gen Z Career Mindset: Studi Big Five Personality Menggunakan Pendekatan Social Cognitive Career Theory dan Interpretative Phenomenological Analysis
2025,PKMRSH,Eksistensi Nilai Kasiuluran dalam Penyelesaian Sengketa di Tana Toraja melalui Social Identity Theory
2025,PKMRSH,Eksploitasi atau Empati? Analisis Pelibatan Hewan untuk Keuntungan Finansial di Media Sosial dengan Perspektif Animal Ethics dan Animal Welfare
2025,PKMRSH,Eksplorasi Masyarakat Urban berdasarkan Generasi terhadap Pemanfaatan Taman kota sebagai Space in Between melalui Pendekatan Attention Restoration Theory
2025,PKMRSH,Eksplorasi Urban Slang dengan Pendekatan Sosiolinguistik guna Mendukung Optimalisasi Strategi Promosi yang Komunikatif dan Efektif Kawasan Mamminasata
2025,PKMRSH,Evaluasi Efektivitas Program Makan Bergizi Gratis dalam Penanggulangan Stunting melalui Analisis Indikator Gizi Anak dan Persepsi Multipihak di Kota Makassar
2025,PKMRSH,Internalisasi Nilai Siri' na Pacce dalam Rehabilitasi: Analisis Teori Province of The Mind terhadap Residivis Narkoba di Kota Makassar
2025,PKMRSH,"Jebakan Scrolling: Hubungan Binge-Scrolling dengan Digital Well-Being, Analisis Dinamika Pembentukan melalui Theory Planned Behavior, dan Upaya Habit Formation"
2025,PKMRSH,Life Traps: Menguak Faktor Kriminogen Peredaran Gelap Narkoba oleh Drug Dealers di Kota Makassar Ditilik dari Kegagalan Perkembangan Psikososial
2025,PKMRSH,Personalized Reward: Analisis Karakteristik Kepribadian dalam memprediksi Preferensi Reward sebagai Strategi Pengurangan Job-Hopping pada Generasi Z
2025,PKMRSH,"Scan, Pay, and Repeat: Menelusuri Fenomena Kecanduan Berbelanja Menggunakan QRIS sebagai Upaya Pencegahan Culture of Poverty di Kalangan Generasi Z"
2025,PKMRSH,Strengthening Malebbi’: Upaya Preventif terhadap Fenomena Body Dissatisfaction pada Perempuan Pengguna Krim Pemutih Berbahaya di Kota Makassar
2025,PKMRSH,Tahawwulat Laqab al-Hajj: Theory of Semiotics atas Kontradiksi Privilege Simbolik Haji pada Falsafah Siri' sebagai Penguatan Nilai Lokal Suku Bugis
2025,PKMRSH,Ussul Pamali: Analisis Masyarakat Adat Mandar melalui Internalisasi Teori Fungsionalisme Bronislaw Malinowski sebagai Upaya Menyelesaikan Masalah Nelayan di Kabupaten Majene
2025,PKMRSH,Verification Alert: Mengungkap Fenomena Overclaim Advertising Skincare melalui Pemrosesan Persuasive Messages terhadap Purchasing Behavior Consumer Menggunakan Elaboration Likelihood Model Approach
2025,PKMVGK,Megapolis Water Sensitive: Stormwater Management with Hi-Tech Berbasis Low Impact Development Model sebagai Upaya Mitigasi Banjir dan Krisis Air Bersih
2025,PKMK,Fotrix: Prototipe Portabel 2-in-1 Berenergi Surya Terintegrasi IoT untuk Produksi Hidrogen dari Air Laut sekaligus Degradasi Mikroplastik
2025,PKMVGK,SmongVerse: Transformasi Budaya Smong dalam Kurikulum Gamifikasi Realitas Campuran untuk Generasi Tangguh Tsunami
2025,PKMK,SilPalm Gel: Inovasi Silika Gel Ramah Lingkungan Berbasis Tandan Kosong Kelapa Sawit (TKKS)
2025,PKMPM,Anemia Guard: Upaya Pencegahan Anemia Berbasis Digital Book and Augmented Reality Pada Remaja Putri SMA Negeri 5 Kota Jambi
2025,PKMRE,Green Synthesis Komposit Ag/TiO2 Berbasis Ekstrak Kulit Nanas dan Aplikasinya sebagai Fotokatalis untuk Degradasi Zat Warna
2025,PKMRE,Inovasi Ekstrak Kulit Nanas (Ananas comosus) Tangkit Jambi dalam Sediaan Dissolving Microneedle Patch sebagai Alternatif Penyembuhan Furunkel
2025,PKMRE,Investigasi Kinerja Kompleks Titanium-Amino Tak Jenuh sebagai Aktivator Karbon Dioksida pada Cahaya Tampak
2025,PKMRE,Metabolomic-Profiling Senyawa Bioaktif Pinang Betara dan Modulasi Penghantarannya Berbasis Enkapsulasi Mg-MOFs Sebagai Antidiabetes Secara in Vivo Berkorelasi Molecular Interaction
2025,PKMRE,Pengembangan Mikroalga dari Tasik Tun Telanai Universitas Jambi sebagai Sumber Minyak Nabati Multifungsi Penyekuestrasi Karbon
2025,PKMRE,Potensi Minyak Atsiri Biji Jintan Hitam (Nigella sativa) menjadi Sediaan Mouth Nano Spray sebagai Penghilang Bau Mulut
2025,PKMRE,Transformasi Decaffeinated dan Premium Quality Sensory Kopi Liberika Melalui Fermentasi Consortium dan Continous Terkontrol dalam Mini Bioreaktor
2025,PKMRSH,Inovasi Game Edukatif Berbasis Permainan Tradisional Jambi Melalui Adaptasi Pentathlon Berkaki Lima Squid Game pada Pembelajaran Fisika
2025,PKMRSH,Pallete of Peace : Efektivitas Colouring Reflection Journaling Untuk Mereduksi Tingkat Stress Caregiver Skizofrenia di Kota Jambi
2025,PKMK,Papercomboo: Green Packaging Solution dari Limbah Daun Bambu untuk Mewujudkan UMKM yang Berdaya Saing dan Eco-Conscious Consumers
2025,PKMK,iSave: IoT Smart Vest dengan Feedback untuk Pencegahan Low Back Pain dan Transformasi Budaya Kerja Ergonomis Berkelanjutan di Agroindustri
2025,PKMPI,Fermicopi : Fermentor Cerdas untuk Optimalisasi Kualitas Wine Coffee di Sentra Kopi Ketakasi Jember
2025,PKMPI,Pengering Pintar DryToba: Teknologi untuk Meningkatkan Kualitas dan Profit Pasca Panen Tembakau di Kelompok Tani Desa Bades - Lumajang
2025,PKMRE,OPTIMALISASI REKONSTRUKSI CITRA ELECTRICAL TOMOGRAPHY DENGAN PENDEKATAN BAYESIAN UNTUK DETEKSI DINI BREAST CANCER
2025,PKMRE,Terapi Koktail Faga sebagai Alternatif Antibiotik untuk Infeksi Konsorsium Bakteri Patogen Foodborne Disease
2025,PKMRSH,Analisis Sosio-Spasial Peran Kearifan Lokal terhadap Kerentanan Sosial Masyarakat di Kawasan Rawan Bencana Gunung Ijen
2025,PKMRSH,Rekomendasi Pengembangan Kebijakan Sound Horeg berbasis Tingkat Adaptabilitas Masyarakat pada Wilayah Perkotaan Kabupaten Jember
2025,PKMRSH,Transformasi Akses Finansial Petani Hortikultura melalui Analisis Preferensi terhadap Pembiayaan Digital dengan Pendekatan Best-Worst Scaling
2025,PKMVGK,Judul: Guardian of The Sea : Inovasi kapal patroli otomatis tanpa awak berbasis blockchain dalam pemantauan perairan maritim indonesia.
2025,PKMK,Maggenzim: Pakan Ayam Broiler Fitobiotik sebagai Upaya Dekarbonisasi Peternakan melalui Reduksi Metana dan Amonia dengan Smart Detector Berbasis IoT
2025,PKMK,S-Boost: Inovasi Tablet Pupuk Effervescent Berbasis Tongkol Jagung dan Keong Mas Sebagai Alternatif Urban Farming untuk Mendukung Ketahanan Pangan Indonesia
2025,PKMK,Compartment Cerdas untuk Pengawetan Buah Berbasis Teknologi Modified Atmosfer dan Evaporative Cooling
2025,PKMK,"SnailBot, Robot Penyiang Gulma Berbasis Binocular Stereo Vision"
2025,PKMPM,Inovasi Biokonservatif Pakan Ternak Berbasis Maggot: Transformasi Kemandirian Ekonomi Klien Balai Pemasyarakatan Kelas II Purwokerto Tahap Integrasi
2025,PKMPM,"Pendekatan metode SMART (Senam Hipertensi, Musik, Aromaterapi, Relaksasi otot progresif, Tidur cukup berkualitas) pada Klien Hipertensi di Desa Karangsalam Lor."
2025,PKMRE,Dissolving Microneedle Patch Berbasis Nanoselulosa Kulit Bawang Merah sebagai Teknologi Penghantaran Kuersetin pada Terapi Hiperlipidemia
2025,PKMRE,Inovasi Sensor Fotoelektrokimia BiVO4/rGO dari Limbah PET untuk Deteksi H2O2 sebagai Biomarker Penyakit Paru Obstruktif Kronis
2025,PKMRE,"Optimasi Sifat Piezoelektrik Komposit Biopolimer dari Limbah Plastik PET dan Nanopartikel Selulosa Serat Kelapa, Bambu, Kapas untuk Aplikasi Sensor Fleksibel"
2025,PKMRSH,Decoding Nature: Strategi Agro-Ecological Calendar Jawa sebagai Mitigasi Risiko Bencana Iklim dan Peningkatan Ketahanan Pangan di Banyumas
2025,PKMK,"BRIKET KEPANA: Briket Anti-Lengket dari Limbah Batok Kelapa Muda, Cangkang Pala dan Cangkang Kenari untuk Produksi Ramah Lingkungan"
2025,PKMK,Ternate Navigation Merchandise: Inovasi Merchandise Wisata Kota Ternate Berbasis Maps Navigation
2025,PKMPM,"3P: Pelatihan, Pengelolaan, dan Pemanfaatan Obat Herbal dan Sediaan Farmasi"
2025,PKMPM,Pemberdayaan Mandiri Air: Filterisasi Polyvinylidene Fluoride dengan Memanfaatkan Sungai Tuluaese untuk Solusi Air Bersih Alternatif di Desa Leleseng
2025,PKMRE,Potensi Bubuk Daun Keji Beling Untuk Pencegahan Penyakit Pada Ikan Nila (Oreochromis niloticus) Akibat Infeksi Aeromonas hydrophila
2025,PKMRE,"Antioksidan dan Antibakteri Edible Film dari Biji Alpukat, Kitosan dan Kayu Manis untuk Memperpanjang Masa Simpan Buah Tomat"
2025,PKMRE,Inovasi Pemanfaatan Air Rawa Asin dengan Variasi Kandungan Organik dan Salinitas pada Wilayah Rawa Pesisir Terhadap Kuat Tekan Beton
2025,PKMRE,Multifungsional Edible Film dari Biji Alpukat dengan Filler Carboxymethyl Cellulose (CMC)-Essensial Oil Cengkeh sebagai Pengemas Dodol Khas Kalimantan Selatan
2025,PKMRE,Strategi Peningkatan Stabilitas Jangka Panjang Membran Ultrafiltrasi Pada Pengolahan Air Gambut Melalui Alur Backwashing Sederhana
2025,PKMRSH,Camotion (Camera and Emotion): Analisis Teknik Photovoice dan Journaling sebagai Sarana Ekspresi Emosi Teman Tuli
2025,PKMRSH,Clarity Finance: Analisis Dampak dan Strategi Psikologis Penanggulangan Debt Culture Gen Z Akibat Framing Cicilan 0% berbasis Prospect Theory
2025,PKMRSH,Climate Change Is Happening: Efek Narasi Optimis vs Pesimis Terhadap Kecemasan dan Persepsi Kebijakan Keberlanjutan Sebagai Strategi Komunikasi Perubahan Iklim
2025,PKMRSH,Desain Game Edukasi Flora Khas Kalimantan Selatan Berbasis Augmented Reality Untuk Melatih Kepedulian Siswa terhadap Kelestarian Tumbuhan Potensial
2025,PKMRSH,Di Balik Layar Akademik: Analisis Perilaku dan Justifikasi dalam Penggunaan Joki Tugas Akademik Ditinjau dari Moral Disengagement Theory
2025,PKMRSH,Komik Digital Berbasis Representasi Tetrahedral Terintegrasi Etnokimia Pewarnaan Kain Sasirangan di Kalimantan Selatan pada Materi Larutan
2025,PKMRSH,Mindful Walking Meditation: Perbandingan Efek Berjalan Nyata dan Maya di Kebun Raya terhadap Suasana Hati dan Restorasi Stres Pengidap Autoimun
2025,PKMRSH,"Reframe the Narrative: Menganalisis Motivasi, Konsekuensi, dan Solusi Perilaku Bullying dalam Lingkungan Sekolah Dasar melalui Teori Frustrasi-Agresi"
2025,PKMRSH,Stop Amputasi Kaki Diabetes dengan Daun Ambaratan: Kajian Budaya Kepercayaan Suku Banjar
2025,PKMK,Broconic: Bioproduk Multifungsi Berbasis Fermentasi Limbah Air Kelapa Tua dan Nanopartikel Ekstrak Batang Brotowali sebagai Solusi Pencegahan Mealybug Kakao.
2025,PKMK,Nori-KUPIBAM : Inovasi Camilan Sehat Berserat Tinggi Sebagai Preventif Gangguan Pencernaan
2025,PKMK,Protextify: Inovasi Platform Penulisan Digital Anti-Plagiarisme Berbasis Cloud-Based Website dan Text Analytics untuk Penguatan Literasi dan Integritas Akademik
2025,PKMK,Optimalisasi Pemeliharaan Aset dan Manajemen Risiko dengan Sistem Peringatan Dini Berbasis AI di Industri Migas
2025,PKMRE,Formulasi Edible Film Nanokomposit Multifungsi Berbasis Isolat Protein Kulit Ari Kedelai dan Nanopartikel Piper nigrum untuk Filet Ikan RTC Pediatrik
2025,PKMRE,Optimasi dan Aplikasi Poli Bisfenol A Diglisidil Eter (Poli-BADGE) 4:1 sebagai Carrier Pemisahan Malachite Green Berbasis Polymer Inclusion Membrane
2025,PKMRE,Potensi Nanopartikel CaCO3 Teritip (Balanus sp.) dan Biosilika Asal Bacillariophyceae sebagai Bahan Beton pada Bangunan Tahan Gempa dalam Mitigasi Megathrust
2025,PKMRSH,Strategi Revitalisasi Nilai Moral Kitab Ketaro Adat untuk Mencegah Kekerasan Seksual terhadap Anak di Kota Bandar Lampung
2025,PKMVGK,Gambling Activity Tracing Engine (GATE) System: Inovasi Berbasis Artificial Intelligence Untuk Pemblokiran Situs Judi Online Sebagai Upaya Pemberantasan Kemiskinan
2025,PKMVGK,SIPANDU: Inovasi Presisi Pengawasan Bansos Terpadu – Menjamin Akurasi Tepat Sasaran dan Validitas Data Anti-Duplikasi
2025,PKMK,DUALACT FILTER: INOVASI ADSORBEN AROMATIK MULTIFUNGSI DARI LIMBAH GERGAJI KAYU SEBAGAI PENYERAP POLUTAN DAN PENGUSIR NYAMUK
2025,PKMK,MELODI SEHAT: STETOSKOP ELEKTRONIK BERBASIS BLUETOOTH DENGAN FITUR MUSIK UNTUK MENGURANGI KECEMASAN BALITA
2025,PKMPM,Si Gempi: Komik Edukasi Hukum Cambuk Berbasis AR 3D Sebagai Solusi Pencegahan Jarimah di SMAN 1 Kuta Makmur
2025,PKMRE,KARAKTERISASI DAN KINERJA MEMBRAN KOLAGEN BERKELANJUTAN DARI LIMBAH UBUR-UBUR DI LAUT LHOKSEUMAWE SEBAGAI ADSORBEN AMONIA PADA PH 6.0-8.0
2025,PKMRE,PERAN KOPI GAYO ROBUSTA LANANG (GAYO ROBUSTA PEABERRY COFFEE) SEBAGAI AFRODISIAKA ALAMI: STUDI TENTANG ANOMALI REPRODUKSI KOPI DAN KEARIFAN LOKAL
2025,PKMRE,Sintesis dan Karakterisasi Struvite Slow-Release Berbasis Limbah Ikan dengan Pelapis Kitosan untuk Meningkatkan Efisiensi Penyerapan Nutrien
2025,PKMPM,"Petualangan si Rupiah dan Aku: Membangun Kesadaran Paham, Bangga, dan Cinta Rupiah Sejak Dini pada Siswa di Pesisir Pulau Bintan"
2025,PKMK,Sahabat Gula : Implementasi Convolutional Neural Network untuk Pemindaian Makanan Lokal dan Monitoring Konsumsi Gula dalam Upaya Mitigasi Risiko Diabetes
2025,PKMK,Teknik Konversi Sampah PET (polyethylene terephthalate) Menjadi Bijih Plastik Menggunakan Metode IoT-Screw Extruder Berporos Vertikal
